x,y,z,Resistivity/Ohmm,Marker
-11.0,10.053818948484,-2.605145631405,55.83570465969125,5.0
-11.0,11.0,-2.5,49.382750858282,5.0
11.0,1.596462377968,-3.313897908268,114.41372738771351,5.0
11.0,-0.42205666953,-4.548575156933,82.10386560568524,5.0
11.0,2.107925127162,-5.694793279626,55.03121968778011,100.0
5.195608695109,5.901670114641,-14.2043,21.92069313485828,100.0
-11.0,-9.856928559761,-2.604499489287,57.32567862822801,5.0
-9.981759101839,-11.0,-2.634423076023,51.37972980844714,5.0
-11.0,-11.0,-2.5,55.528203865980004,5.0
-11.0,-11.0,-3.9630375,54.60253659984168,5.0
-6.830933518139,-6.754306280461,-9.844573707464,39.26926821314624,100.0
-7.402898545215,-11.0,-9.915083277909,42.179373529754926,100.0
-11.0,-7.503660261283,-8.32423306598,52.42552718853499,100.0
-11.0,-7.727214750214,-11.447667213906,41.5206578199793,100.0
-11.0,11.0,-3.9630375,48.22441893620051,5.0
-3.521680698097,7.87761507569,-9.350580539679,23.478797805926256,100.0
10.0,-10.0,0.0,52.91874794335423,5.0
9.533411651734,-11.0,-1.116786764417,72.23244685097008,5.0
-11.0,-3.161512262017,-1.692693135011,329.89971961956076,5.0
-11.0,-2.5,0.0,235.7026846771025,5.0
-11.0,-1.41026118559,-1.389005571279,164.90146784775158,5.0
-11.0,6.51414603003,-6.608794195967,51.43516302888827,100.0
-8.079781982556,4.496796982665,-5.911701705462,127.97769940923563,100.0
-11.0,4.212594203093,-6.428751463506,57.02348773967866,100.0
-11.0,4.563072947317,-9.096493192419,22.307627777228088,100.0
0.0,-5.0,-2.5,133.85661067367232,5.0
-5.0,-5.0,0.0,181.94806631202283,5.0
-5.0,-5.0,-2.5,151.47741919894105,5.0
-2.440880110421,-8.505757280811,-2.199875110175,105.06702761565235,5.0
5.0,-11.0,0.0,264.12480385102003,5.0
5.0,-10.0,0.0,477.9645897621692,5.0
6.25,-11.0,0.0,317.125921163365,5.0
4.965403438217,-11.0,-0.945607016317,280.20677459667303,5.0
-5.0,5.0,0.0,186.9328435164066,5.0
0.0,5.0,0.0,154.44015853767058,5.0
-4.199063678393,7.645780388229,0.0,662.4773960464489,5.0
-5.561440212393,3.770950076936,-14.2043,14.826221978404677,100.0
-5.365971599237,11.0,-11.817629255855,21.142758280129538,100.0
-11.0,2.113497921828,-7.031936496866,35.36168317578259,100.0
-9.696037350388,1.726165286055,-4.789040926745,85.23786979867135,5.0
-11.0,9.765787173007,-5.029810435647,43.72478229835166,100.0
-11.0,11.0,-5.426075,39.015778827112,100.0
-9.710359344868,11.0,-5.022706116061,43.77311091232423,100.0
-8.344383380757,8.121248732261,-2.225859553268,445.1940149700041,5.0
-11.0,8.189402834507,-1.182182071491,225.7482578657109,5.0
-1.510656426281,-9.675296882625,-4.467340131673,83.05252756000283,5.0
-4.490587316639,-11.0,-4.043548102493,61.245539045860916,5.0
-2.090624418131,-11.0,-4.723122061696,65.91905885624978,5.0
-3.05007490687,-11.0,-2.891078197139,54.7360695891025,5.0
0.988915901624,-0.401466618618,-14.2043,6.89458096045878,100.0
-0.82814068751,6.235780627618,-14.2043,12.243842097731712,100.0
2.5,11.0,0.0,32.80412959414125,5.0
-2.956707428208,-1.478545055813,-4.809392828753,75.78363278655404,5.0
-11.0,5.0,0.0,77.890735721068,5.0
-11.0,5.411776226705,-1.119695560088,109.75613665161111,5.0
10.001433074551,11.0,-2.650801744075,57.143411292086384,5.0
8.327882006409,11.0,-2.966846730407,46.154821954446504,5.0
9.632598129075,11.0,-4.176502818423,53.5583753639796,5.0
0.0,-11.0,-14.2043,22.393353450857145,100.0
-0.428903817072,-11.0,-9.35718865681,25.189824103370572,100.0
1.778916784274,-6.71141942223,-14.2043,11.947725437382719,100.0
-1.717158970851,-8.610142128508,-8.683576356256,29.30348413375157,100.0
6.986409950657,-9.158030842229,0.0,300.62333653624916,5.0
7.760388681671,-6.421406794769,0.0,653.8002816711307,5.0
-11.0,11.0,-1.25,44.3908353147922,5.0
9.024327747846,-2.64936234911,-2.888810606817,124.25510771341756,5.0
11.0,-2.797140391042,-4.017204451375,113.66526047440199,5.0
11.0,-1.233160583128,-2.853547564213,137.34341348125142,5.0
-10.0,5.0,-2.5,273.39395096601896,5.0
-9.682594184749,6.615058742277,0.0,466.192563502223,5.0
-7.911632948864,5.232473785784,-2.549492949208,469.2277747184327,5.0
-5.0,5.0,-2.5,382.67739973558434,5.0
-5.0,10.0,-2.5,620.2811384170298,5.0
-8.613667033982,2.449038679589,-2.644399949175,209.59812962474584,5.0
-11.0,3.354170792335,-2.898019435113,204.94171007190084,5.0
9.815611359456,-11.0,-2.588153459961,64.44357709142714,5.0
-0.016802257773,-11.0,-0.952862191856,303.07540878567136,5.0
-1.421540591473,-9.731027764311,0.0,60.21450334406185,5.0
-1.25,-11.0,0.0,142.78397859470851,5.0
0.0,-10.0,0.0,357.0013799790001,5.0
11.0,8.094179597793,-1.671917541091,54.04658658155923,5.0
9.11721496716,6.9992241413,0.0,80.6350799342906,5.0
9.826573559214,8.45440283372,0.0,21.699202311807888,5.0
8.494940033555,8.337067490154,-1.865596625144,68.93258951055441,5.0
0.3314332294,-7.87495624483,-2.538811440469,111.82816867490659,5.0
1.423212720389,-9.253836053535,-5.173278576554,61.425219108933504,100.0
2.575675424487,-9.833268664735,-2.532569834587,123.98210285578742,5.0
7.712145096498,-0.843734481805,0.0,173.2882309887962,5.0
5.0,5.0,0.0,62.24155600878635,5.0
7.456401898297,-7.77027458807,-4.416216550647,87.28396374713512,5.0
7.819362958217,-4.714613726452,-5.613088135201,61.505611257246336,100.0
9.167311516026,-7.267591895112,-6.611404010072,41.25509202207886,100.0
-11.0,11.0,-8.35215,29.67687922230067,100.0
-11.0,11.0,-14.2043,22.766813832866752,100.0
-11.0,7.923126127364,-9.971337335921,24.671176586653832,100.0
-11.0,-4.892429560345,-2.556717429275,308.8049860221317,5.0
-10.0,-5.0,-2.5,222.4909829285994,5.0
-11.0,-5.139944125111,-4.234626010611,174.15044956571666,5.0
-11.0,-3.427001472548,-3.612904473086,172.85703663282916,5.0
-9.71894631552,1.336465978879,0.0,397.75761148401176,5.0
-8.415398943529,11.0,-3.259288026485,76.99094982664673,5.0
-6.869751424538,11.0,-3.008647079328,156.45450554990288,5.0
-11.0,-1.25,0.0,201.807717715925,5.0
-10.0,0.0,0.0,344.20845450155855,5.0
-11.0,-3.750136807731,-9.573593886165,47.41281477505506,100.0
2.513769663555,-11.0,-5.008574896003,74.25413763072137,100.0
5.172615890062,-11.0,-5.945885437309,38.81926557447082,100.0
11.0,-5.111158125642,-2.34548900125,230.1480417823383,5.0
10.0,-5.0,-2.5,516.9879182141674,5.0
11.0,-5.405513575114,-1.100406418415,270.8249806271564,5.0
11.0,-3.925688653576,-1.200693900895,227.31510319681232,5.0
-11.0,8.402386010128,-2.779430588865,148.2210943141066,5.0
-11.0,1.786825363627,-1.62100477454,327.7729930800515,5.0
8.22639894513,-11.0,-3.397755047982,88.8154033786805,5.0
9.003668886274,-9.150761587873,-4.123429916277,79.12275781728088,5.0
2.5,-11.0,0.0,199.94770212218614,5.0
1.25,-11.0,0.0,682.7589926045475,5.0
2.105838944291,-8.520126080864,0.0,203.93540706353528,5.0
1.454577211373,-11.0,-1.375716584282,368.6778489001401,5.0
-7.873600528933,-3.702735814287,0.0,147.79836199121021,5.0
-2.981654873502,-3.664376330377,-8.988811998508,22.649656135987968,100.0
-2.5,11.0,0.0,356.9366303979396,5.0
-1.193303541258,11.0,-1.268316160856,347.6671500490699,5.0
-1.485941949916,8.847623000961,0.0,284.1686529770476,5.0
-2.5,-2.5,0.0,75.1817703260575,5.0
11.0,0.17537540225,-7.204377262234,31.2781989823804,100.0
11.0,9.79750100756,-2.564925793002,64.80156090423924,5.0
11.0,11.0,-2.5,60.522816727412504,5.0
11.0,11.0,-1.25,85.18789360405431,5.0
0.190795353659,-11.0,-6.396775396038,47.287160991994206,100.0
0.200178909028,-11.0,-4.021836418486,110.99263294297882,5.0
-11.0,7.5,0.0,150.29490332646225,5.0
-11.0,6.25,0.0,38.2793493974035,5.0
-11.0,6.78656808341,-1.667376450872,291.0390887908413,5.0
11.0,-4.669531826042,-9.056333973441,25.8176739061775,100.0
-4.731529405979,-8.555742486126,-5.616359966887,90.00695460533251,100.0
-6.468146223081,-11.0,-3.452236037536,47.2660575595181,5.0
-6.038456664673,-11.0,-4.981140940801,52.96815808896337,5.0
-5.0,-10.0,-2.5,40.49310289125152,5.0
-9.388274671054,9.40790996322,-4.692680636336,64.03930928687197,5.0
11.0,-7.5,0.0,121.48163663441083,5.0
11.0,-6.25,0.0,117.36126640298198,5.0
11.0,-6.705977010771,-1.656552756551,166.78240947373527,5.0
9.706968549966,-6.630372140216,0.0,623.0140098686779,5.0
-11.0,-7.5,0.0,24.163622023569502,5.0
-11.0,-6.25,0.0,87.60886567682367,5.0
-9.224939467167,-6.73554640456,0.0,43.982853880357226,5.0
-11.0,-6.132024429223,-1.268905143099,168.413212913907,5.0
6.401985643569,-11.0,-1.358047288169,324.0217806264416,5.0
10.0,0.0,-2.5,167.45903399222718,5.0
11.0,0.069960272042,-2.670142961353,133.290962159484,5.0
11.0,6.389096118413,-1.406811382112,233.953545613694,5.0
-1.25,11.0,0.0,706.02714587848,5.0
-5.0,-10.0,0.0,28.840332699742522,5.0
-2.924321518515,-8.52031813788,0.0,47.71332391087994,5.0
-5.25882659921,-7.98923563882,0.0,28.606306977977667,5.0
11.0,-2.270209457066,-6.717400117686,46.507126633579205,100.0
3.649267785122,-9.688608778627,0.0,207.16582747699647,5.0
0.0,11.0,-14.2043,22.315945887069397,100.0
3.272318149126,11.0,-3.180010719729,43.593909025289,5.0
-2.405427984259,-11.0,-7.375834270167,43.5052796997483,100.0
-8.75,11.0,0.0,35.919730171112754,5.0
-9.534907098081,11.0,-1.114157579783,45.52274772511528,5.0
-8.429313872849,9.820334141943,0.0,96.14223529596553,5.0
-9.530563796767,6.875001896806,-4.93106961225,162.48168872071474,5.0
-11.0,6.453039752202,-3.874817552941,220.512605163099,5.0
-9.879902587288,4.695122034377,-4.022755607991,170.62138426128888,5.0
11.0,-7.939261344074,-10.086337362643,22.730929296370643,100.0
11.0,-6.754721597518,-7.035954584988,41.039488911994006,100.0
11.0,-8.989910637097,-7.208301552213,34.422403709356544,100.0
0.0,11.0,0.0,339.9779114318833,5.0
0.0,10.0,0.0,257.16401704028294,5.0
0.393151005712,11.0,-1.143670672816,120.55424625868068,5.0
0.259582997361,9.242439935694,-3.694258363286,98.58949225325618,5.0
1.368683848361,7.842312241907,0.0,130.80207130733567,5.0
11.0,-4.562544742125,-5.904948733317,65.1633440020607,100.0
5.0,10.0,-2.5,39.65584926476399,5.0
5.011092358304,11.0,-2.410007551306,40.6367617984725,5.0
6.803726299237,11.0,-1.59567990723,34.9050872281143,5.0
6.478844059865,11.0,-3.396794241039,42.52640604998862,5.0
11.0,-8.409872904976,-5.201429642222,55.309192553426996,100.0
11.0,-4.779360220885,-3.835633530127,144.0873653268741,5.0
9.31581540367,-6.151361342438,-3.802968086739,139.84571480384906,5.0
8.262119507769,9.218730626904,0.0,18.159892979010277,5.0
-5.0,10.0,0.0,960.992184780093,5.0
-4.617402887586,11.0,-1.131701353439,606.7117576096589,5.0
-6.214234539027,11.0,-1.254079199495,624.7544698131907,5.0
-10.0,11.0,0.0,18.470529886637333,5.0
9.612429889265,-11.0,-4.258862271921,54.91262737259601,5.0
11.0,-9.626665996311,-4.022071166777,58.126292892101176,5.0
1.220699174791,11.0,-8.065680653229,33.319461639248495,100.0
-0.058649594648,8.518189790613,-6.156280449557,46.54257424897374,100.0
4.98567685346,-11.0,-2.349858890743,175.74751565041333,5.0
3.596345435288,-11.0,-3.299745826092,119.11267327818268,5.0
5.156189874936,-11.0,-3.836398374364,98.90651335392764,5.0
-2.827157405684,11.0,-8.270857257804,34.83983603230927,100.0
-6.531553759463,-9.353051751782,0.0,26.75905438631013,5.0
0.0,10.0,-2.5,120.42862417914154,5.0
1.370843685119,11.0,-3.424861094038,63.56175648145,5.0
-10.0,-10.0,-2.5,48.533888902552356,5.0
2.229833222496,11.0,-5.017866522219,55.17464087738524,100.0
-0.356902797281,11.0,-4.957706133615,76.2812921363689,5.0
-5.0,11.0,0.0,851.7889160098733,5.0
11.0,-11.0,-3.9630375,52.29268221598817,5.0
-11.0,5.5,-14.2043,18.255197867584428,100.0
-8.158670993193,11.0,-1.652285218895,112.28196429286169,5.0
-6.859585970652,9.092574753123,0.0,676.8431970287122,5.0
-11.0,-5.5,-14.2043,34.228640215835,100.0
-6.249370276227,-2.182178128947,-14.2043,20.507672808163676,100.0
-11.0,2.5,0.0,330.341646531925,5.0
-4.991402457457,11.0,-5.691849439348,47.4664556452952,100.0
0.0,-10.0,-2.5,170.3579959963277,5.0
-0.427009185463,-8.319987007082,0.0,107.37896251716535,5.0
-8.165378837044,-8.348997184491,-2.931726543623,77.89296026259873,5.0
-9.284925197363,-6.550954257661,-5.634376482206,104.35699903364662,100.0
-6.81874080749,-4.403860148035,-5.548659955279,118.1075219915548,100.0
-8.175887781393,-11.0,-4.902273818577,50.45125734744709,5.0
-8.238149491415,-8.883964929677,-7.082323330982,55.45272117427111,100.0
-11.0,3.061289959016,-4.722960385982,101.2963693390766,5.0
-2.988781061687,-6.180450155971,-14.2043,22.215212882211784,100.0
-3.419590360509,-11.0,-10.495759940342,31.4687337938936,100.0
4.262272895827,11.0,-10.087379739407,33.552926346562856,100.0
7.5,-11.0,0.0,177.01752333354,5.0
-11.0,1.460184340246,-3.405749207813,146.8229117491767,5.0
-4.861300199347,-11.0,-8.128773288418,40.57409501560882,100.0
11.0,-3.759479822745,-2.688206375613,201.47941109875998,5.0
6.678353548244,-5.695694470177,-14.2043,14.796704620673976,100.0
-2.725601736431,11.0,-5.01758034325,81.39722396050337,100.0
11.0,-5.5,-14.2043,18.9678359475385,100.0
-11.0,-6.803980384254,-3.405376632242,153.1882314295892,5.0
-11.0,9.503577547189,-3.863653014223,54.56888604762864,5.0
-9.377054548459,11.0,-3.96457781054,51.10976201557211,5.0
0.055766060012,-11.0,-2.380105690451,187.98431944348667,5.0
-1.697499176172,-11.0,-1.578624930089,55.29790072510662,5.0
7.459335037605,-11.0,-9.241478486314,23.90980842822629,100.0
7.610587109325,-11.0,-6.132876920548,34.14483767967662,100.0
8.274784049613,-11.0,-4.730999700288,47.95129325013572,5.0
9.149415586122,-11.0,-5.504616194857,42.95017284732754,100.0
8.346064606517,-9.540158920519,-5.977530823368,39.98611456668995,100.0
-1.292592789087,-11.0,-3.118205323662,96.66799359738866,5.0
-11.0,0.042767075013,-0.961080164308,446.47548537643604,5.0
10.0,-5.0,0.0,827.5699563531949,5.0
-5.647307551137,11.0,-3.974063136891,87.35490408039043,5.0
8.845249448613,-3.521693876247,0.0,307.6161522410187,5.0
11.0,11.0,-14.2043,42.57165753922734,100.0
8.310624939584,11.0,-10.358627322125,41.85377203046426,100.0
8.649882910214,8.305695759903,-14.2043,39.47975047154945,100.0
11.0,11.0,-11.278225,43.4953609244994,100.0
-11.0,-5.0,0.0,467.10691225523004,5.0
-10.0,-5.0,0.0,348.7080262794547,5.0
11.0,4.984037237135,-6.236064050739,76.25891453603354,100.0
8.518989522018,7.038356085407,-4.220620087458,108.6635181336899,5.0
11.0,6.703987851179,-4.685933748417,109.752140957569,5.0
11.0,7.311375564511,-6.523081683804,66.51761573510068,100.0
11.0,-2.259573951156,-1.764045849067,191.2374326971522,5.0
-11.0,0.627672100965,-5.036486363079,74.0072240604183,100.0
-11.0,-0.194141938803,-3.676927946101,109.13474921308855,5.0
4.065926925388,-11.0,-4.417791199925,83.96701026556613,5.0
6.635167161856,9.735710308602,0.0,34.47015230568177,5.0
6.775199571096,-11.0,-4.437999207313,68.31012716891345,5.0
-11.0,-1.596368890467,-4.629781464245,97.88505608856812,5.0
4.064689204419,11.0,-4.624035920225,47.295328748122635,5.0
11.0,-7.928862370897,-3.226531751138,112.29013165291536,5.0
-5.032791656587,11.0,-2.48581492163,180.50995121247163,5.0
11.0,4.957389342206,-0.991893918079,1343.596258608607,5.0
-8.353870953437,-9.072910785961,0.0,24.734569093790228,5.0
-7.5,-11.0,0.0,23.69055546763075,5.0
-6.83804450071,-11.0,-1.630875262073,31.46572630246315,5.0
-11.0,-4.558023840189,-1.126709997164,555.0709974703154,5.0
11.0,11.0,-3.9630375,56.6858181415895,5.0
6.565167438162,11.0,-7.255969963766,42.70629697139828,100.0
11.0,-2.5,0.0,156.749546453445,5.0
11.0,-3.75,0.0,188.96784781310666,5.0
-11.0,-11.0,-8.35215,47.959078546070145,100.0
7.707207654774,5.091140782994,0.0,99.89257464464654,5.0
6.387437320389,7.782732751264,0.0,44.448665568869075,5.0
-11.0,1.291841258309,-10.198229567323,20.397578130942918,100.0
-11.0,-3.75,0.0,643.8241899517,5.0
10.0,5.0,0.0,1204.3706689480164,5.0
-9.765216133894,-3.398163136776,0.0,406.8855253772781,5.0
11.0,5.5,-14.2043,34.03291791033316,100.0
11.0,7.471163200698,-9.625160631983,44.98280953219167,100.0
9.297626641897,9.485348459146,-4.932164256349,56.7382359706668,5.0
11.0,11.0,-5.426075,53.241840866781615,100.0
11.0,9.700195356157,-4.060815154127,60.80922316177311,5.0
11.0,5.268020447862,-4.038190666184,162.4395836853111,5.0
0.040008046842,11.0,-2.591207638538,102.85165432456762,5.0
5.153197229182,8.247375703614,-1.932842737768,58.10666942850071,5.0
-11.0,-11.0,-1.25,62.16249531178071,5.0
11.0,-5.0,0.0,243.24376550397332,5.0
11.0,-10.0,0.0,26.76032896976233,5.0
-6.981864479038,-7.016489092917,0.0,81.1181038226064,5.0
-5.391708376511,-11.0,-1.108301907398,36.463894616152885,5.0
-3.770575156683,-11.0,-1.217378355183,25.796492563926968,5.0
11.0,-11.0,-8.35215,28.136670354924,100.0
11.0,-11.0,-14.2043,20.27640325756875,100.0
-11.0,8.303172927535,-4.84573053263,69.573184979507,5.0
-11.0,9.084620290139,-6.771591972032,42.24812535639841,100.0
-4.394897771796,-11.0,-5.97523933096,51.10242011222,100.0
4.94624240931,11.0,-3.695157456602,44.993873271891445,5.0
11.0,-11.0,-5.426075,41.04684563382184,100.0
9.216494946491,-11.0,-6.935418527612,33.439760966945,100.0
8.120568275833,-11.0,-1.646931372793,149.25312454524123,5.0
-5.004869331643,-11.0,-2.430461480318,39.33632703476383,5.0
4.019528134765,11.0,-6.567882193515,39.355513832677126,100.0
-11.0,5.017127095492,-5.024416025301,89.05172303275577,100.0
-8.907445924578,-11.0,-1.238302063823,31.927921337648797,5.0
-11.0,-9.541713761145,-1.124532227536,54.569168581509096,5.0
-10.0,-10.0,0.0,51.67363121712939,5.0
-7.756638251737,11.0,-5.001860580685,48.5260037932341,100.0
1.780368099607,-11.0,-2.942312220621,172.57659554120397,5.0
-11.0,-11.0,0.0,86.9926936733795,5.0
-10.0,-11.0,0.0,45.55815962384167,5.0
-11.0,-10.0,0.0,90.125388389575,5.0
11.0,-11.0,0.0,12.365752100022501,5.0
10.0,-11.0,0.0,28.77724231447333,5.0
-5.5,11.0,-14.2043,19.4998933195076,100.0
-11.0,11.0,0.0,22.643872080026497,5.0
-11.0,10.0,0.0,47.324922354847,5.0
11.0,11.0,0.0,123.59002772094999,5.0
11.0,10.0,0.0,108.299865045706,5.0
10.0,11.0,0.0,76.65481320466667,5.0
-7.597455795844,6.304467279791,0.0,481.5571401780055,5.0
-8.333875547916,-11.0,-2.955721540221,42.4078819442151,5.0
6.484513960064,9.751833184839,-4.143105295573,49.38492152606274,5.0
-2.5,-11.0,0.0,20.359449749348,5.0
-11.0,-8.971931616628,-6.261873950724,60.065239775057506,100.0
-11.0,-11.0,-5.426075,53.140836064629426,100.0
-8.906593281653,-11.0,-7.065585042634,50.81625933403155,100.0
-9.364859641601,-9.618039024417,-4.865665810694,60.93407767438041,5.0
3.269020091904,-11.0,-1.604159757378,181.32164975330727,5.0
11.0,-6.171059076834,-3.176201655901,167.7672933042933,5.0
-11.0,-8.75,0.0,51.17670805071775,5.0
-11.0,-8.158323382517,-1.695854082106,46.37240506407169,5.0
-9.856678652408,-8.405831232386,0.0,32.00089615108554,5.0
11.0,6.537738513925,-2.971721509717,172.04221282271598,5.0
5.0,11.0,0.0,64.5841798630895,5.0
5.038128196364,11.0,-0.958681845359,47.56315555728021,5.0
11.0,6.25,0.0,507.5944039625543,5.0
-7.948018982027,-7.191070456109,-14.2043,36.634181928059604,100.0
-11.0,-11.0,-14.2043,41.009568499797,100.0
-11.0,-8.25,-14.2043,40.522696406375005,100.0
9.647941014343,-1.586541540018,0.0,298.93586034447907,5.0
-8.956689467566,-3.966250247471,-4.038714710799,130.44973821088718,5.0
-6.661765450296,-11.0,-6.823851957294,46.80784956358863,100.0
3.75,-11.0,0.0,237.27564127158251,5.0
7.93900666287,11.0,-4.950830994945,46.603201092667554,5.0
9.046092694835,11.0,-6.949666882726,47.6508477428788,100.0
-1.940617116642,-6.392483771098,-5.044622590167,118.88216106262016,100.0
8.75,-11.0,0.0,88.696755411557,5.0
11.0,7.5,0.0,39.126631081498246,5.0
11.0,8.75,0.0,44.020168804143495,5.0
11.0,4.977178311061,-2.530976649591,280.13533323903835,5.0
-11.0,5.108956209955,-2.461737708954,234.25012013328,5.0
-11.0,-8.131126991718,-4.706194924091,87.40694571607622,5.0
-11.0,-6.356882980882,-6.028575390607,88.30051526271713,100.0
-11.0,-8.556052584322,-3.352803522645,74.47099777013199,5.0
-3.75,11.0,0.0,563.2523898067325,5.0
-3.416887640025,9.638570557224,0.0,476.1449627839191,5.0
-11.0,0.0,-14.2043,20.5960203072805,100.0
11.0,-6.375390656627,-4.710013492459,79.48567879593088,5.0
-5.0,-11.0,0.0,47.349049460938,5.0
-6.25,-11.0,0.0,37.960241908747996,5.0
11.0,8.20023537642,-3.470311442454,88.19118388734317,5.0
-11.0,0.026120460095,-2.38925362178,190.40474954741669,5.0
