#,redshift,frequency,[MHz],temperature,[mK]
4.739999999999999858e+01,2.934722627623966673e+01,-2.086271422349091864e+01
4.729999999999999716e+01,2.940798657908903024e+01,-2.076203921194037960e+01
4.720000000000000284e+01,2.946899899937758605e+01,-2.066134793095885058e+01
4.710000000000000142e+01,2.953026510956340900e+01,-2.056064443817652432e+01
4.700000000000000000e+01,2.959178649520832849e+01,-2.045992479086701721e+01
4.689999999999999858e+01,2.965356475511481804e+01,-2.035918501312557538e+01
4.679999999999999716e+01,2.971560150146443746e+01,-2.025842109586905337e+01
4.670000000000000284e+01,2.977789835995806556e+01,-2.015762899683591058e+01
4.660000000000000142e+01,2.984045696995798380e+01,-2.005681261882390842e+01
4.650000000000000000e+01,2.990327898463158007e+01,-1.995598383180895397e+01
4.639999999999999858e+01,2.996636607109704187e+01,-1.985515450576699337e+01
4.629999999999999716e+01,3.002971991057082590e+01,-1.975433651067393370e+01
4.620000000000000284e+01,3.009334219851694670e+01,-1.965354171650572823e+01
4.610000000000000142e+01,3.015723464479830085e+01,-1.955278927918267584e+01
4.600000000000000000e+01,3.022139897382978546e+01,-1.945209888371062235e+01
4.589999999999999858e+01,3.028583692473347000e+01,-1.935148007980712492e+01
4.579999999999999716e+01,3.035055025149572927e+01,-1.925093228190145211e+01
4.570000000000000284e+01,3.041554072312633394e+01,-1.915044476913457316e+01
4.560000000000000142e+01,3.048081012381974020e+01,-1.904998939941479819e+01
4.550000000000000000e+01,3.054636025311827652e+01,-1.894952736627661238e+01
4.539999999999999858e+01,3.061219292607758646e+01,-1.884901986325449741e+01
4.529999999999999716e+01,3.067830997343412491e+01,-1.874842808388293136e+01
4.520000000000000284e+01,3.074471324177488896e+01,-1.864771322169641365e+01
4.510000000000000142e+01,3.081140459370932305e+01,-1.854694688939416736e+01
4.500000000000000000e+01,3.087838590804347660e+01,-1.844627348797311228e+01
4.489999999999999858e+01,3.094565907995643173e+01,-1.834578097212956749e+01
4.479999999999999716e+01,3.101322602117904026e+01,-1.824550085025925483e+01
4.470000000000000284e+01,3.108108866017504823e+01,-1.814540818445730963e+01
4.460000000000000142e+01,3.114924894232456154e+01,-1.804531117135350016e+01
4.450000000000000000e+01,3.121770883010988484e+01,-1.794488877297933982e+01
4.439999999999999858e+01,3.128647030330396817e+01,-1.784381995136632426e+01
4.429999999999999716e+01,3.135553535916114498e+01,-1.774178366854595623e+01
4.420000000000000284e+01,3.142490601261061300e+01,-1.763845888654974203e+01
4.410000000000000142e+01,3.149458429645232727e+01,-1.753348498185961901e+01
4.400000000000000000e+01,3.156457226155555063e+01,-1.742656798539400143e+01
4.389999999999999858e+01,3.163487197706013632e+01,-1.731757328805034746e+01
4.379999999999999716e+01,3.170548553058036134e+01,-1.720652564070515211e+01
4.370000000000000284e+01,3.177641502841162691e+01,-1.709360915421395433e+01
4.360000000000000142e+01,3.184766259573990865e+01,-1.697920688496089170e+01
4.350000000000000000e+01,3.191923037685392828e+01,-1.686379459487267951e+01
4.339999999999999858e+01,3.199112053536036271e+01,-1.674784804587602238e+01
4.329999999999999716e+01,3.206333525440180665e+01,-1.663184299989763559e+01
4.320000000000000284e+01,3.213587673687781887e+01,-1.651625521886423442e+01
4.310000000000000142e+01,3.220874720566893501e+01,-1.640138100021952994e+01
4.300000000000000000e+01,3.228194890386363625e+01,-1.628727571503551630e+01
4.289999999999999858e+01,3.235548409498861133e+01,-1.617390254155115770e+01
4.279999999999999716e+01,3.242935506324201356e+01,-1.606113246517233861e+01
4.270000000000000284e+01,3.250356411372997201e+01,-1.594874427847189224e+01
4.260000000000000142e+01,3.257811357270642105e+01,-1.583660404567259405e+01
4.250000000000000000e+01,3.265300578781609175e+01,-1.572472656453586559e+01
4.239999999999999858e+01,3.272824312834101335e+01,-1.561312663282312485e+01
4.229999999999999716e+01,3.280382798545034717e+01,-1.550181904829580581e+01
4.220000000000000284e+01,3.287976277245370227e+01,-1.539081860871532115e+01
4.210000000000000142e+01,3.295604992505800368e+01,-1.528012960079617244e+01
4.200000000000000000e+01,3.303269190162790636e+01,-1.516974572868968352e+01
4.189999999999999858e+01,3.310969118344988971e+01,-1.505966058927278617e+01
4.179999999999999716e+01,3.318705027499999716e+01,-1.494986767214802725e+01
4.170000000000000284e+01,3.326477170421545537e+01,-1.484036035964356159e+01
4.160000000000000142e+01,3.334285802276994559e+01,-1.473114243786007371e+01
4.150000000000000000e+01,3.342131180635293930e+01,-1.462222816818705518e+01
4.139999999999999858e+01,3.350013565495283530e+01,-1.451363181201397623e+01
4.129999999999999716e+01,3.357933219314420370e+01,-1.440536763073032134e+01
4.120000000000000284e+01,3.365890407037914400e+01,-1.429744988572557496e+01
4.110000000000000142e+01,3.373885396128265768e+01,-1.418988244050672876e+01
4.100000000000000000e+01,3.381918456595237643e+01,-1.408265868647600527e+01
4.089999999999999858e+01,3.389989861026253237e+01,-1.397577190370217437e+01
4.079999999999999716e+01,3.398099884617224831e+01,-1.386921526092059054e+01
4.070000000000000284e+01,3.406248805203836838e+01,-1.376298181553314670e+01
4.060000000000000142e+01,3.414436903293269410e+01,-1.365707491149080610e+01
4.050000000000000000e+01,3.422664462096384597e+01,-1.355150825351585731e+01
4.039999999999999858e+01,3.430931767560386447e+01,-1.344629554633058888e+01
4.029999999999999716e+01,3.439239108401937273e+01,-1.334145049465729826e+01
4.020000000000000284e+01,3.447586776140776266e+01,-1.323698680321828292e+01
4.010000000000000142e+01,3.455975065133819868e+01,-1.313291686783458445e+01
4.000000000000000000e+01,3.464404272609755253e+01,-1.302924770807217847e+01
3.989999999999999858e+01,3.472874698704156771e+01,-1.292598024246625954e+01
3.979999999999999716e+01,3.481386646495098347e+01,-1.282310928852127496e+01
3.970000000000000284e+01,3.489940422039311585e+01,-1.272062356271090167e+01
3.960000000000000142e+01,3.498536334408866821e+01,-1.261850698937929849e+01
3.950000000000000000e+01,3.507174695728394909e+01,-1.251674276809495190e+01
3.939999999999999858e+01,3.515855821212871035e+01,-1.241531409842634481e+01
3.929999999999999716e+01,3.524580029205955611e+01,-1.231420417994195660e+01
3.920000000000000284e+01,3.533347641218905721e+01,-1.221339621221027016e+01
3.910000000000000142e+01,3.542158981970074194e+01,-1.211298192497221926e+01
3.900000000000000000e+01,3.551014379424999845e+01,-1.201311791300001630e+01
3.889999999999999858e+01,3.559914164837092443e+01,-1.191389527335413590e+01
3.879999999999999716e+01,3.568858672788944375e+01,-1.181533960538330774e+01
3.870000000000000284e+01,3.577848241234256221e+01,-1.171741101072450952e+01
3.860000000000000142e+01,3.586883211540403238e+01,-1.161989556313054273e+01
3.850000000000000000e+01,3.595963928531645593e+01,-1.152244897361116394e+01
3.839999999999999858e+01,3.605090740532994431e+01,-1.142472695317613329e+01
3.829999999999999716e+01,3.614263999414758644e+01,-1.132638521283521449e+01
3.820000000000000284e+01,3.623484060637755277e+01,-1.122707946359817122e+01
3.810000000000000142e+01,3.632751283299231915e+01,-1.112644002313058067e+01
3.800000000000000000e+01,3.642066030179486802e+01,-1.102418171662392865e+01
3.789999999999999858e+01,3.651428667789203075e+01,-1.092018422057486404e+01
3.779999999999999716e+01,3.660839566417525504e+01,-1.081449206278519881e+01
3.770000000000000284e+01,3.670299100180878327e+01,-1.070731462236190623e+01
3.760000000000000142e+01,3.679807647072539112e+01,-1.059905152306130205e+01
3.750000000000000000e+01,3.689365589012986391e+01,-1.049018273241895294e+01
3.739999999999999858e+01,3.698973311901041683e+01,-1.038118821797041136e+01
3.729999999999999716e+01,3.708631205665795960e+01,-1.027254794725124931e+01
3.720000000000000284e+01,3.718339664319370996e+01,-1.016474188779702459e+01
3.710000000000000142e+01,3.728099086010498553e+01,-1.005806523399301966e+01
3.700000000000000000e+01,3.737909873078946532e+01,-9.952566493497911893e+00
3.689999999999999858e+01,3.747772432110817675e+01,-9.848201303605847556e+00
3.679999999999999716e+01,3.757687173994709440e+01,-9.744832431246461368e+00
3.670000000000000284e+01,3.767654513978779818e+01,-9.642229772984872938e+00
3.660000000000000142e+01,3.777674871728722650e+01,-9.540255128171958532e+00
3.650000000000000000e+01,3.787748671386666643e+01,-9.438924112520695076e+00
3.639999999999999858e+01,3.797876341631015862e+01,-9.338252341744064822e+00
3.629999999999999716e+01,3.808058315737265787e+01,-9.238255431555044694e+00
3.620000000000000284e+01,3.818295031639785009e+01,-9.138948997666611618e+00
3.610000000000000142e+01,3.828586931994608733e+01,-9.040402734103405891e+00
3.600000000000000000e+01,3.838934464243242672e+01,-8.942709752019467828e+00
3.589999999999999858e+01,3.849338080677506468e+01,-8.845917170795448925e+00
3.579999999999999716e+01,3.859798238505435108e+01,-8.750026118038611855e+00
3.570000000000000284e+01,3.870315399918255395e+01,-8.654991729582839355e+00
3.560000000000000142e+01,3.880890032158469438e+01,-8.560669071176953082e+00
3.550000000000000000e+01,3.891522607589040206e+01,-8.466843799666998294e+00
3.539999999999999858e+01,3.902213603763735961e+01,-8.373301571899013140e+00
3.529999999999999716e+01,3.912963503498622941e+01,-8.279828044719035773e+00
3.520000000000000284e+01,3.923772794944751041e+01,-8.186208874973109673e+00
3.510000000000000142e+01,3.934641971662049542e+01,-8.092258048989384278e+00
3.500000000000000000e+01,3.945571532694444272e+01,-7.997868774739814945e+00
3.489999999999999858e+01,3.956561982646239528e+01,-7.903010598438898526e+00
3.479999999999999716e+01,3.967613831759776843e+01,-7.807729404543668039e+00
3.470000000000000284e+01,3.978727595994397603e+01,-7.712147415753703328e+00
3.460000000000000142e+01,3.989903797106741479e+01,-7.616434863529010002e+00
3.450000000000000000e+01,4.001142962732394182e+01,-7.520759095928332805e+00
3.439999999999999858e+01,4.012445626468926463e+01,-7.425287461010412926e+00
3.429999999999999716e+01,4.023812327960339985e+01,-7.330187306833991556e+00
3.420000000000000284e+01,4.035243612982954176e+01,-7.235625981457818767e+00
3.410000000000000142e+01,4.046740033532763192e+01,-7.141665977200110760e+00
3.400000000000000000e+01,4.058302147914285740e+01,-7.048260884808147608e+00
3.389999999999999858e+01,4.069930520830945397e+01,-6.955358226283560263e+00
3.379999999999999716e+01,4.081625723477012002e+01,-6.862899454882339434e+00
3.370000000000000284e+01,4.093388333631123288e+01,-6.770819955114840027e+00
3.360000000000000142e+01,4.105218935751444320e+01,-6.679153898486291041e+00
3.350000000000000000e+01,4.117118121072464021e+01,-6.588038289327224462e+00
3.339999999999999858e+01,4.129086487703488473e+01,-6.497610131968178493e+00
3.329999999999999716e+01,4.141124640728862971e+01,-6.408006430739687787e+00
3.320000000000000284e+01,4.153233192309940591e+01,-6.319364189972286106e+00
3.310000000000000142e+01,4.165412761788856244e+01,-6.231754232712812147e+00
3.300000000000000000e+01,4.177663975794117590e+01,-6.145166094637285248e+00
3.289999999999999858e+01,4.189987468348083155e+01,-6.059566652291043631e+00
3.279999999999999716e+01,4.202383880976331199e+01,-5.974900123088746184e+00
3.270000000000000284e+01,4.214853862818990393e+01,-5.891088065314366240e+00
3.260000000000000142e+01,4.227398070744047232e+01,-5.808095559404899078e+00
3.250000000000000000e+01,4.240017169462686297e+01,-5.725946314037472007e+00
3.239999999999999858e+01,4.252711831646706742e+01,-5.644664037889214114e+00
3.229999999999999716e+01,4.265482738048048361e+01,-5.564272439637254486e+00
3.220000000000000284e+01,4.278330577620481279e+01,-5.484795227958722208e+00
3.210000000000000142e+01,4.291256047643503990e+01,-5.406311933246375823e+00
3.200000000000000000e+01,4.304259853848484596e+01,-5.328921835311628996e+00
3.189999999999999858e+01,4.317342710547112716e+01,-5.252670105520410360e+00
3.180000000000000071e+01,4.330505340762195488e+01,-5.177547806793197260e+00
3.169999999999999929e+01,4.343748476360855193e+01,-5.103491893604985563e+00
3.160000000000000142e+01,4.357072858190183950e+01,-5.030329390269678846e+00
3.150000000000000000e+01,4.370479236215384589e+01,-4.957813463237059182e+00
3.139999999999999858e+01,4.383968369660494346e+01,-4.885697278956907752e+00
3.130000000000000071e+01,4.397541027151703474e+01,-4.813734003879009293e+00
3.119999999999999929e+01,4.411197986863353293e+01,-4.741676804453145877e+00
3.110000000000000142e+01,4.424940036666666288e+01,-4.669252533789386206e+00
3.100000000000000000e+01,4.438767974281250162e+01,-4.596246561516628582e+00
3.089999999999999858e+01,4.452682607429466799e+01,-4.522571502051588865e+00
3.080000000000000071e+01,4.466684753993710899e+01,-4.448267214598794261e+00
3.069999999999999929e+01,4.480775242176655837e+01,-4.373500803150583316e+00
3.060000000000000142e+01,4.494954910664556280e+01,-4.298592929826820175e+00
3.050000000000000000e+01,4.509224608793650191e+01,-4.223932985016359609e+00
3.039999999999999858e+01,4.523585196719744772e+01,-4.149910359108046620e+00
3.030000000000000071e+01,4.538037545591054567e+01,-4.076914442490734203e+00
3.019999999999999929e+01,4.552582537724358502e+01,-4.005334625553269134e+00
3.010000000000000142e+01,4.567221066784565409e+01,-3.935317750963463812e+00
3.000000000000000000e+01,4.581954037967742011e+01,-3.866751299987034152e+00
2.989999999999999858e+01,4.596782368187702161e+01,-3.799497533368118685e+00
2.980000000000000071e+01,4.611706986266233343e+01,-3.733393491329278113e+00
2.969999999999999929e+01,4.626728833127035756e+01,-3.668250993571491758e+00
2.960000000000000142e+01,4.641848861993463515e+01,-3.604099186995200377e+00
2.950000000000000000e+01,4.657068038590163894e+01,-3.541201359381361158e+00
2.939999999999999858e+01,4.672387341348684231e+01,-3.479820798510926405e+00
2.930000000000000071e+01,4.687807761617161617e+01,-3.420220792164852419e+00
2.919999999999999929e+01,4.703330303874172813e+01,-3.362664628124094168e+00
2.910000000000000142e+01,4.718955985946843157e+01,-3.307024026861505206e+00
2.900000000000000000e+01,4.734685839233333127e+01,-3.252851252472751309e+00
2.889999999999999858e+01,4.750520908929765795e+01,-3.199806735449870487e+00
2.880000000000000071e+01,4.766462254261745102e+01,-3.147659072681272541e+00
2.869999999999999929e+01,4.782510948720538835e+01,-3.096285027451735505e+00
2.860000000000000142e+01,4.798668080304053518e+01,-3.046061096750513286e+00
2.850000000000000000e+01,4.814934751762711329e+01,-2.997791400340415358e+00
2.839999999999999858e+01,4.831312080850340607e+01,-2.952280057984252526e+00
2.830000000000000071e+01,4.847801200580204295e+01,-2.910331189444836930e+00
2.819999999999999929e+01,4.864403259486301323e+01,-2.872748914484976268e+00
2.810000000000000142e+01,4.881119421890034005e+01,-2.839624575501381809e+00
2.800000000000000000e+01,4.897950868172413408e+01,-2.810300359272063453e+00
2.789999999999999858e+01,4.914898795051902880e+01,-2.784063885196137456e+00
2.780000000000000071e+01,4.931964415868055340e+01,-2.760148205293827317e+00
2.769999999999999929e+01,4.949148960871080050e+01,-2.737731804206460229e+00
2.760000000000000142e+01,4.966453677517482390e+01,-2.716651376562574605e+00
2.750000000000000000e+01,4.983879830771929420e+01,-2.697438205230507702e+00
2.739999999999999858e+01,5.001428703415492549e+01,-2.680623573078602107e+00
2.730000000000000071e+01,5.019101596360424367e+01,-2.666738762975195964e+00
2.719999999999999929e+01,5.036899828971631621e+01,-2.656315057788629197e+00
2.710000000000000142e+01,5.054824739395017730e+01,-2.650359985740523783e+00
2.700000000000000000e+01,5.072877684892856820e+01,-2.650173745021719984e+00
2.689999999999999858e+01,5.091060042186379064e+01,-2.656781170746972176e+00
2.680000000000000071e+01,5.109373207805754902e+01,-2.670931734954945291e+00
2.669999999999999929e+01,5.127818598447653642e+01,-2.693099546608211714e+00
2.660000000000000142e+01,5.146397651340578960e+01,-2.723007106239978992e+00
2.650000000000000000e+01,5.165111824618182368e+01,-2.759808881338141617e+00
2.639999999999999858e+01,5.183962597700730157e+01,-2.802659339390594084e+00
2.630000000000000071e+01,5.202951471684981044e+01,-2.850712947885232218e+00
2.619999999999999929e+01,5.222079969742646455e+01,-2.903124174309950956e+00
2.610000000000000142e+01,5.241349637527675043e+01,-2.961373809410572822e+00
2.600000000000000000e+01,5.260762043592593074e+01,-3.029164423677490614e+00
2.589999999999999858e+01,5.280318779814125918e+01,-3.110041772331057608e+00
2.580000000000000071e+01,5.300021461828357161e+01,-3.207394795321593772e+00
2.569999999999999929e+01,5.319871729475655542e+01,-3.324455617329373336e+00
2.560000000000000142e+01,5.339871247255639020e+01,-3.461973224506710523e+00
2.550000000000000000e+01,5.360021704792453079e+01,-3.618318007991311980e+00
2.539999999999999858e+01,5.380324817310605567e+01,-3.791860358920880358e+00
2.530000000000000071e+01,5.400782326121672838e+01,-3.980970668433122306e+00
2.519999999999999929e+01,5.421395999122137255e+01,-4.184019327665742694e+00
2.510000000000000142e+01,5.442167631302681485e+01,-4.402935166637596431e+00
2.500000000000000000e+01,5.463099045269230203e+01,-4.643170207549850659e+00
2.489999999999999858e+01,5.484192091776062483e+01,-4.910123602555451328e+00
2.480000000000000071e+01,5.505448650271317490e+01,-5.209141633759090340e+00
2.469999999999999929e+01,5.526870629455252271e+01,-5.545517713217236633e+00
2.460000000000000142e+01,5.548459967851561458e+01,-5.920933944056965714e+00
2.450000000000000000e+01,5.570218634392156787e+01,-6.333496367174803687e+00
2.439999999999999858e+01,5.592148629015748895e+01,-6.781311023467269550e+00
2.430000000000000071e+01,5.614251983280631464e+01,-7.262483953830882299e+00
2.419999999999999929e+01,5.636530760992062739e+01,-7.775121199162167152e+00
2.410000000000000142e+01,5.658987058844621032e+01,-8.322774791870243050e+00
2.400000000000000000e+01,5.681623007079999610e+01,-8.914317526340148845e+00
2.389999999999999858e+01,5.704440770160643126e+01,-9.558434352651898891e+00
2.380000000000000071e+01,5.727442547459676803e+01,-1.026362237658047327e+01
2.369999999999999929e+01,5.750630573967611525e+01,-1.103819085959583823e+01
2.360000000000000142e+01,5.774007121016259703e+01,-1.188481522735032136e+01
2.350000000000000000e+01,5.797574497020407591e+01,-1.280066229921533250e+01
2.339999999999999858e+01,5.821335048237704513e+01,-1.378289889456225126e+01
2.330000000000000071e+01,5.845291159547325321e+01,-1.482869183276248570e+01
2.319999999999999929e+01,5.869445255247933346e+01,-1.593520793318741724e+01
2.310000000000000142e+01,5.893799799875517209e+01,-1.710968981729093485e+01
2.300000000000000000e+01,5.918357299041665698e+01,-1.836849069324657435e+01
2.289999999999999858e+01,5.943120300292887492e+01,-1.972651594618366389e+01
2.280000000000000071e+01,5.968091393991596760e+01,-2.119722313818723691e+01
2.269999999999999929e+01,5.993273214219408374e+01,-2.279262200829814589e+01
2.260000000000000142e+01,6.018668439703389339e+01,-2.451319867043047651e+01
2.250000000000000000e+01,6.044279794765957092e+01,-2.634888082873442983e+01
2.239999999999999858e+01,6.070110050299145854e+01,-2.828959618736020687e+01
2.230000000000000071e+01,6.096162024763948040e+01,-3.032527245045801223e+01
2.219999999999999929e+01,6.122438585215517293e+01,-3.244583732217802208e+01
2.210000000000000142e+01,6.148942648354977791e+01,-3.465615205447471681e+01
2.200000000000000000e+01,6.175677181608695321e+01,-3.697480164661229907e+01
2.189999999999999858e+01,6.202645204235808052e+01,-3.941855639711340586e+01
2.180000000000000071e+01,6.229849788464912308e+01,-4.200237190375911212e+01
2.169999999999999929e+01,6.257294060660793633e+01,-4.473938906358877432e+01
2.160000000000000142e+01,6.284981202522122601e+01,-4.762600052509593240e+01
2.150000000000000000e+01,6.312914452311110125e+01,-5.064306048872268917e+01
2.139999999999999858e+01,6.341097106116072268e+01,-5.377142315491111901e+01
2.130000000000000071e+01,6.369532519147981731e+01,-5.699194272410333895e+01
2.119999999999999929e+01,6.398224107072072542e+01,-6.028547339674143757e+01
2.110000000000000142e+01,6.427175347375563774e+01,-6.365247926790981836e+01
2.100000000000000000e+01,6.456389780772727249e+01,-6.711106159310504893e+01
2.089999999999999858e+01,6.485871012648402711e+01,-7.067636252647842809e+01
2.080000000000000071e+01,6.515622714541284211e+01,-7.436056512083590064e+01
2.069999999999999929e+01,6.545648625668202669e+01,-7.817289332763822074e+01
2.060000000000000142e+01,6.575952554490740454e+01,-8.210000210235845941e+01
2.050000000000000000e+01,6.606538380325581272e+01,-8.610795013871231163e+01
2.039999999999999858e+01,6.637410054999999431e+01,-9.016279613041547236e+01
2.030000000000000071e+01,6.668571604553989118e+01,-9.423059877118362238e+01
2.019999999999999929e+01,6.700027130990567059e+01,-9.827741675473245664e+01
2.010000000000000142e+01,6.731780814075828800e+01,-1.022935370321227850e+02
2.000000000000000000e+01,6.763836913190475286e+01,-1.062927738301767704e+02
1.989999999999999858e+01,6.796199769234449661e+01,-1.102878899033409539e+02
1.980000000000000071e+01,6.828873806586538819e+01,-1.142905965336861129e+02
1.969999999999999929e+01,6.861863535120772895e+01,-1.183115535309073607e+02
1.960000000000000142e+01,6.895173552281552531e+01,-1.223361409749789885e+02
1.950000000000000000e+01,6.928808545219510506e+01,-1.263251601977382705e+02
1.939999999999999858e+01,6.962773292990196694e+01,-1.302394125310224240e+02
1.930000000000000071e+01,6.997072668817733643e+01,-1.340396993066687514e+02
1.919999999999999929e+01,7.031711642425742070e+01,-1.376868218565144844e+02
1.910000000000000142e+01,7.066695282437811443e+01,-1.411814699589375550e+02
1.900000000000000000e+01,7.102028758849999690e+01,-1.445600318127156640e+02
1.889999999999999858e+01,7.137717345577888750e+01,-1.478526105774153052e+02
1.880000000000000071e+01,7.173766423080806476e+01,-1.510830243733915381e+02
1.869999999999999929e+01,7.210181481065988862e+01,-1.542688062817883008e+02
1.860000000000000142e+01,7.246968121275510555e+01,-1.573813158979972968e+02
1.850000000000000000e+01,7.284132060358973604e+01,-1.603499293577994820e+02
1.839999999999999858e+01,7.321679132835051007e+01,-1.631040227969754142e+02
1.830000000000000071e+01,7.359615294145078224e+01,-1.655729723513060208e+02
1.819999999999999929e+01,7.397946623802083366e+01,-1.676861541565719449e+02
1.810000000000000142e+01,7.436679328638741993e+01,-1.694285240386355156e+02
1.800000000000000000e+01,7.475819746157893064e+01,-1.708482211364926115e+02
1.789999999999999858e+01,7.515374347989418879e+01,-1.720047900237166232e+02
1.780000000000000071e+01,7.555349743457445300e+01,-1.729691807084589925e+02
1.769999999999999929e+01,7.595752683262031724e+01,-1.738237486334489290e+02
1.760000000000000142e+01,7.636590063279570018e+01,-1.746066749859118374e+02
1.750000000000000000e+01,7.677868928486485345e+01,-1.753043630745175392e+02
1.739999999999999858e+01,7.719596477010870217e+01,-1.759032162079358841e+02
1.730000000000000071e+01,7.761780064316938876e+01,-1.763896376948367504e+02
1.719999999999999929e+01,7.804427207527471921e+01,-1.767500308438899310e+02
1.710000000000000142e+01,7.847545589889502082e+01,-1.769194419279966155e+02
1.700000000000000000e+01,7.891143065388888544e+01,-1.767943246345825798e+02
1.689999999999999858e+01,7.935227663519553687e+01,-1.762902793265133994e+02
1.680000000000000071e+01,7.979807594213482957e+01,-1.753420530420940224e+02
1.669999999999999929e+01,8.024891252937852926e+01,-1.739035394950693387e+02
1.660000000000000142e+01,8.070487225965908351e+01,-1.719991361103923850e+02
1.650000000000000000e+01,8.116604295828571480e+01,-1.697109795739312688e+02
1.639999999999999858e+01,8.163251446954024004e+01,-1.671212065715542678e+02
1.630000000000000071e+01,8.210437871502888640e+01,-1.643119537891296034e+02
1.619999999999999929e+01,8.258172975406976946e+01,-1.613653579125253543e+02
1.610000000000000142e+01,8.306466384619881183e+01,-1.582863984064726424e+02
1.600000000000000000e+01,8.355327951588235180e+01,-1.550040436526442136e+02
1.590000000000000036e+01,8.404767761952662397e+01,-1.514489812398311699e+02
1.580000000000000071e+01,8.454796141488094463e+01,-1.475536179639425995e+02
1.569999999999999929e+01,8.505423663293413483e+01,-1.432520798280061740e+02
1.559999999999999964e+01,8.556661155240962557e+01,-1.385573692633046221e+02
1.550000000000000000e+01,8.608519707696969192e+01,-1.335602189912973188e+02
1.540000000000000036e+01,8.661010681524390975e+01,-1.283513617334435821e+02
1.530000000000000071e+01,8.714145716380367901e+01,-1.230215302112028155e+02
1.519999999999999929e+01,8.767936739320988693e+01,-1.176614571460343370e+02
1.509999999999999964e+01,8.822395973726706586e+01,-1.120443910123861571e+02
1.500000000000000000e+01,8.877535948562500323e+01,-1.062477031017079412e+02
1.490000000000000036e+01,8.933369507987421798e+01,-1.003291401296209671e+02
1.480000000000000071e+01,8.989909821329112560e+01,-9.432684244752616110e+01
1.469999999999999929e+01,9.047170393439489544e+01,-8.825930379085389177e+01
1.459999999999999964e+01,9.105165075448717005e+01,-8.244261902432538136e+01
1.450000000000000000e+01,9.163908075935484021e+01,-7.686953737632822481e+01
1.440000000000000036e+01,9.223413972532466687e+01,-7.153293803225380998e+01
1.430000000000000071e+01,9.283697723986927031e+01,-6.642579133233363109e+01
1.419999999999999929e+01,9.344774682697368462e+01,-6.154121191670060398e+01
1.409999999999999964e+01,9.406660607748345626e+01,-5.668877642763779789e+01
1.400000000000000000e+01,9.469371678466666253e+01,-5.188216963004744287e+01
1.390000000000000036e+01,9.532924508523490204e+01,-4.713370383649866113e+01
1.380000000000000071e+01,9.597336160608107036e+01,-4.245442716688823737e+01
1.369999999999999929e+01,9.662624161700681213e+01,-3.785423940548459854e+01
1.359999999999999964e+01,9.728806518972602646e+01,-3.352589358423240640e+01
1.350000000000000000e+01,9.795901736344826816e+01,-2.945679557726811737e+01
1.340000000000000036e+01,9.863928831736110681e+01,-2.563478872770433981e+01
1.330000000000000071e+01,9.932907355034964780e+01,-2.204823362436169987e+01
1.319999999999999929e+01,1.000285740683098510e+02,-1.868589165148539166e+01
1.309999999999999964e+01,1.007379965794326324e+02,-1.550030396422252998e+01
1.300000000000000000e+01,1.014575536978571364e+02,-1.248619455417273016e+01
1.290000000000000036e+01,1.021874641561150980e+02,-9.638295711708082081e+00
1.280000000000000071e+01,1.029279530268115792e+02,-6.951288446332102744e+00
1.269999999999999929e+01,1.036792519540146031e+02,-4.419856558158337556e+00
1.259999999999999964e+01,1.044415993948529291e+02,-2.075379087086090202e+00
1.250000000000000000e+01,1.052152408718518615e+02,9.247464285949635876e-02
1.240000000000000036e+01,1.060004292365671432e+02,2.093541458012016854e+00
