x,y,z,Resistivity/Ohmm,Marker
-2.06174787423,8.912216499171,-2.076458176898,16.579114152552417,5.0
-3.215520554776,11.0,-1.689667865568,33.22567458539192,5.0
-1.824902024377,11.0,-3.150289272683,11.46871427920051,5.0
-3.836816761646,11.0,-3.614146971252,5.656149868315016,5.0
11.0,3.645297524225,-3.9086550906,1.3896383526214686,5.0
10.0,5.0,-2.5,2.181598111144383,5.0
8.857400916309,2.025743082884,-2.577151141411,15.337341815351742,5.0
9.224359971935,1.509639330139,0.0,4.643981842583385,5.0
11.0,3.223700057311,-1.758402794227,2.2331312119550137,5.0
11.0,1.168924728731,-1.340539822899,3.016761925402299,5.0
11.0,2.5,0.0,7.0335886028159,5.0
11.0,3.75,0.0,0.834836975750425,5.0
9.252816092787,3.408134110708,0.0,5.679318498873658,5.0
3.75,11.0,0.0,9.614066392398971,5.0
5.0,10.0,0.0,7.11336692789881,5.0
3.580023334579,8.865035339898,0.0,13.325557414607822,5.0
-5.192459779503,2.380356925378,-4.448306288013,10.411352735699065,5.0
-5.375709899,2.58137177061,-9.139794904729,24.27791000945167,100.0
-3.180117208428,7.647000299019,-5.130398776234,5.570157012201131,100.0
0.195367191162,3.003700776566,-6.784332420172,10.646908467336928,100.0
-10.0,10.0,0.0,15.425607171344703,5.0
-10.0,10.0,-2.5,2.889019766673067,5.0
-9.17350825047,8.24691647455,0.0,5.275869672632957,5.0
-11.0,9.415661710766,-1.306022396122,3.011305445246748,5.0
-9.804087515704,11.0,-2.540338011008,3.632488039232673,5.0
-11.0,10.053818948484,-2.605145631405,1.6081297418456837,5.0
-11.0,11.0,-2.5,3.2979984564506446,5.0
11.0,1.596462377968,-3.313897908268,0.7036605226597481,5.0
11.0,-0.42205666953,-4.548575156933,2.803001583378924,5.0
11.0,2.107925127162,-5.694793279626,12.21040191122383,100.0
5.195608695109,5.901670114641,-14.2043,39.08290752378013,100.0
-11.0,-9.856928559761,-2.604499489287,5.738861265860977,5.0
-9.981759101839,-11.0,-2.634423076023,10.92293329250095,5.0
-11.0,-11.0,-2.5,10.260116089341176,5.0
-11.0,-11.0,-3.9630375,2.8385774746077668,5.0
-6.830933518139,-6.754306280461,-9.844573707464,41.12481826963601,100.0
-7.402898545215,-11.0,-9.915083277909,39.6900029474786,100.0
-11.0,-7.503660261283,-8.32423306598,25.426432845400452,100.0
-11.0,-7.727214750214,-11.447667213906,48.394503069200695,100.0
-11.0,11.0,-3.9630375,0.7412500162134564,5.0
-3.521680698097,7.87761507569,-9.350580539679,32.2260012317212,100.0
10.0,-10.0,0.0,22.040147629911914,5.0
9.533411651734,-11.0,-1.116786764417,8.568786241162428,5.0
-11.0,-3.161512262017,-1.692693135011,5.960788849162692,5.0
-11.0,-2.5,0.0,18.90469156325675,5.0
-11.0,-1.41026118559,-1.389005571279,6.969926862963085,5.0
-11.0,6.51414603003,-6.608794195967,6.358742152023586,100.0
-8.079781982556,4.496796982665,-5.911701705462,5.630657860741259,100.0
-11.0,4.212594203093,-6.428751463506,4.679468748740944,100.0
-11.0,4.563072947317,-9.096493192419,38.39688583760083,100.0
0.0,-5.0,-2.5,18.296252582617125,5.0
-5.0,-5.0,0.0,14.018357829643925,5.0
-5.0,-5.0,-2.5,11.19319516676745,5.0
-2.440880110421,-8.505757280811,-2.199875110175,9.032108065364481,5.0
5.0,-11.0,0.0,32.3870358077045,5.0
5.0,-10.0,0.0,14.816299640771199,5.0
6.25,-11.0,0.0,29.448976293685497,5.0
4.965403438217,-11.0,-0.945607016317,19.47651640488297,5.0
-5.0,5.0,0.0,8.31021418064915,5.0
0.0,5.0,0.0,32.54828919247318,5.0
-4.199063678393,7.645780388229,0.0,19.048623527112216,5.0
-5.561440212393,3.770950076936,-14.2043,60.54342332710705,100.0
-5.365971599237,11.0,-11.817629255855,63.60758610309892,100.0
-11.0,2.113497921828,-7.031936496866,13.776846980114415,100.0
-9.696037350388,1.726165286055,-4.789040926745,3.1313613833598017,5.0
-11.0,9.765787173007,-5.029810435647,3.9914638755418235,100.0
-11.0,11.0,-5.426075,6.260422093555549,100.0
-9.710359344868,11.0,-5.022706116061,3.1644023393617484,100.0
-8.344383380757,8.121248732261,-2.225859553268,9.593009969852227,5.0
-11.0,8.189402834507,-1.182182071491,2.484465160227901,5.0
-1.510656426281,-9.675296882625,-4.467340131673,8.24125119163327,5.0
-4.490587316639,-11.0,-4.043548102493,2.421668592144075,5.0
-2.090624418131,-11.0,-4.723122061696,7.767733590629232,5.0
-3.05007490687,-11.0,-2.891078197139,2.3419137910613204,5.0
0.988915901624,-0.401466618618,-14.2043,30.278543906965997,100.0
-0.82814068751,6.235780627618,-14.2043,43.459503849406765,100.0
2.5,11.0,0.0,19.070709716844,5.0
-2.956707428208,-1.478545055813,-4.809392828753,3.6813779149638335,5.0
-11.0,5.0,0.0,3.495479761520523,5.0
-11.0,5.411776226705,-1.119695560088,1.8367554240602655,5.0
10.001433074551,11.0,-2.650801744075,5.579428132885938,5.0
8.327882006409,11.0,-2.966846730407,7.363208856205984,5.0
9.632598129075,11.0,-4.176502818423,4.18477215570311,5.0
0.0,-11.0,-14.2043,53.801482949015714,100.0
-0.428903817072,-11.0,-9.35718865681,40.440187267686284,100.0
1.778916784274,-6.71141942223,-14.2043,42.9823199805842,100.0
-1.717158970851,-8.610142128508,-8.683576356256,32.48027517916137,100.0
6.986409950657,-9.158030842229,0.0,7.4751403884228775,5.0
7.760388681671,-6.421406794769,0.0,9.366723018078638,5.0
-11.0,11.0,-1.25,15.57193708041656,5.0
9.024327747846,-2.64936234911,-2.888810606817,4.613181533047602,5.0
11.0,-2.797140391042,-4.017204451375,1.0860563032857522,5.0
11.0,-1.233160583128,-2.853547564213,0.05052641839496731,5.0
-10.0,5.0,-2.5,1.2146382685155335,5.0
-9.682594184749,6.615058742277,0.0,8.437941860474973,5.0
-7.911632948864,5.232473785784,-2.549492949208,12.439507742259037,5.0
-5.0,5.0,-2.5,15.287892624023234,5.0
-5.0,10.0,-2.5,12.613413703440255,5.0
-8.613667033982,2.449038679589,-2.644399949175,8.061332254846405,5.0
-11.0,3.354170792335,-2.898019435113,0.022267381896044144,5.0
9.815611359456,-11.0,-2.588153459961,8.075622136998529,5.0
-0.016802257773,-11.0,-0.952862191856,15.939328148188682,5.0
-1.421540591473,-9.731027764311,0.0,18.160447106429036,5.0
-1.25,-11.0,0.0,30.886261326135,5.0
0.0,-10.0,0.0,13.648279446309843,5.0
11.0,8.094179597793,-1.671917541091,6.4146278166079576,5.0
9.11721496716,6.9992241413,0.0,5.7476625140080255,5.0
9.826573559214,8.45440283372,0.0,14.885250720485933,5.0
8.494940033555,8.337067490154,-1.865596625144,8.83374785203795,5.0
0.3314332294,-7.87495624483,-2.538811440469,6.158560967810758,5.0
1.423212720389,-9.253836053535,-5.173278576554,7.3224498229301105,100.0
2.575675424487,-9.833268664735,-2.532569834587,8.5536167802969,5.0
7.712145096498,-0.843734481805,0.0,9.016570206325461,5.0
5.0,5.0,0.0,64.768357543344,5.0
7.456401898297,-7.77027458807,-4.416216550647,5.530790354961855,5.0
7.819362958217,-4.714613726452,-5.613088135201,10.195180284728586,100.0
9.167311516026,-7.267591895112,-6.611404010072,8.677401584118531,100.0
-11.0,11.0,-8.35215,26.874451812009767,100.0
-11.0,11.0,-14.2043,80.85934581835375,100.0
-11.0,7.923126127364,-9.971337335921,58.51794793152942,100.0
-11.0,-4.892429560345,-2.556717429275,0.16341358720817142,5.0
-10.0,-5.0,-2.5,2.2250681392422265,5.0
-11.0,-5.139944125111,-4.234626010611,0.31477096860942777,5.0
-11.0,-3.427001472548,-3.612904473086,0.2902160232809396,5.0
-9.71894631552,1.336465978879,0.0,5.526006980388598,5.0
-8.415398943529,11.0,-3.259288026485,2.608083913763242,5.0
-6.869751424538,11.0,-3.008647079328,4.5800878968301095,5.0
-11.0,-1.25,0.0,12.818473327554475,5.0
-10.0,0.0,0.0,3.716818624049597,5.0
-11.0,-3.750136807731,-9.573593886165,37.70303413887325,100.0
2.513769663555,-11.0,-5.008574896003,5.874247333989618,100.0
5.172615890062,-11.0,-5.945885437309,4.875849317373448,100.0
11.0,-5.111158125642,-2.34548900125,0.002610425752899345,5.0
10.0,-5.0,-2.5,0.060942329932077106,5.0
11.0,-5.405513575114,-1.100406418415,0.04922147788165605,5.0
11.0,-3.925688653576,-1.200693900895,0.02788138286281137,5.0
-11.0,8.402386010128,-2.779430588865,0.18744372008806015,5.0
-11.0,1.786825363627,-1.62100477454,5.805042314545657,5.0
8.22639894513,-11.0,-3.397755047982,12.485485951320781,5.0
9.003668886274,-9.150761587873,-4.123429916277,4.9777288407703475,5.0
2.5,-11.0,0.0,14.369873054494851,5.0
1.25,-11.0,0.0,12.07515721247625,5.0
2.105838944291,-8.520126080864,0.0,10.424741387490663,5.0
1.454577211373,-11.0,-1.375716584282,9.74801756505535,5.0
-7.873600528933,-3.702735814287,0.0,8.177108599463947,5.0
-2.981654873502,-3.664376330377,-8.988811998508,24.378307458671603,100.0
-2.5,11.0,0.0,31.490186446860488,5.0
-1.193303541258,11.0,-1.268316160856,12.857187566460462,5.0
-1.485941949916,8.847623000961,0.0,15.388872213012215,5.0
-2.5,-2.5,0.0,6.810995288283867,5.0
11.0,0.17537540225,-7.204377262234,20.64554152372032,100.0
11.0,9.79750100756,-2.564925793002,3.139379972752654,5.0
11.0,11.0,-2.5,4.803924592469075,5.0
11.0,11.0,-1.25,9.515815804154311,5.0
0.190795353659,-11.0,-6.396775396038,17.281201434819003,100.0
0.200178909028,-11.0,-4.021836418486,7.811858683429689,5.0
-11.0,7.5,0.0,3.9612482482864,5.0
-11.0,6.25,0.0,4.240365760040024,5.0
-11.0,6.78656808341,-1.667376450872,2.557153767629498,5.0
11.0,-4.669531826042,-9.056333973441,19.559186004716995,100.0
-4.731529405979,-8.555742486126,-5.616359966887,10.47825364992152,100.0
-6.468146223081,-11.0,-3.452236037536,8.350059685133358,5.0
-6.038456664673,-11.0,-4.981140940801,6.159154288606556,5.0
-5.0,-10.0,-2.5,14.887465684702928,5.0
-9.388274671054,9.40790996322,-4.692680636336,2.7792486809757375,5.0
11.0,-7.5,0.0,0.8411960084989866,5.0
11.0,-6.25,0.0,0.10943078436611922,5.0
11.0,-6.705977010771,-1.656552756551,0.14653655792221795,5.0
9.706968549966,-6.630372140216,0.0,0.4083318179339593,5.0
-11.0,-7.5,0.0,14.807870833003026,5.0
-11.0,-6.25,0.0,4.375910202255033,5.0
-9.224939467167,-6.73554640456,0.0,7.128461554523933,5.0
-11.0,-6.132024429223,-1.268905143099,2.942028821771165,5.0
6.401985643569,-11.0,-1.358047288169,15.870311943885648,5.0
10.0,0.0,-2.5,1.5379563197826716,5.0
11.0,0.069960272042,-2.670142961353,0.08090365048723294,5.0
11.0,6.389096118413,-1.406811382112,2.0492518181206645,5.0
-1.25,11.0,0.0,3.8329648845418,5.0
-5.0,-10.0,0.0,49.624819149657306,5.0
-2.924321518515,-8.52031813788,0.0,35.719058376721,5.0
-5.25882659921,-7.98923563882,0.0,24.681847331810847,5.0
11.0,-2.270209457066,-6.717400117686,11.771447879267779,100.0
3.649267785122,-9.688608778627,0.0,11.627327590586333,5.0
0.0,11.0,-14.2043,55.7937299485116,100.0
3.272318149126,11.0,-3.180010719729,2.620687185560478,5.0
-2.405427984259,-11.0,-7.375834270167,24.688261207153996,100.0
-8.75,11.0,0.0,17.230223670715176,5.0
-9.534907098081,11.0,-1.114157579783,13.289239576055856,5.0
-8.429313872849,9.820334141943,0.0,7.573995533371082,5.0
-9.530563796767,6.875001896806,-4.93106961225,1.824511099988502,5.0
-11.0,6.453039752202,-3.874817552941,0.17071534662701818,5.0
-9.879902587288,4.695122034377,-4.022755607991,0.4499721209051904,5.0
11.0,-7.939261344074,-10.086337362643,29.86392798262307,100.0
11.0,-6.754721597518,-7.035954584988,9.844283893566415,100.0
11.0,-8.989910637097,-7.208301552213,9.737856053833593,100.0
0.0,11.0,0.0,15.409695553834467,5.0
0.0,10.0,0.0,13.82116551681301,5.0
0.393151005712,11.0,-1.143670672816,16.98420500241811,5.0
0.259582997361,9.242439935694,-3.694258363286,14.644324176218348,5.0
1.368683848361,7.842312241907,0.0,31.076368348710282,5.0
11.0,-4.562544742125,-5.904948733317,5.8318348885659494,100.0
5.0,10.0,-2.5,3.13991163724742,5.0
5.011092358304,11.0,-2.410007551306,3.1625808651761997,5.0
6.803726299237,11.0,-1.59567990723,9.199391032135381,5.0
6.478844059865,11.0,-3.396794241039,5.40260019710795,5.0
11.0,-8.409872904976,-5.201429642222,2.00416306639219,100.0
11.0,-4.779360220885,-3.835633530127,0.7545336082249171,5.0
9.31581540367,-6.151361342438,-3.802968086739,2.6797647343210516,5.0
8.262119507769,9.218730626904,0.0,33.316417023743895,5.0
-5.0,10.0,0.0,39.632281313834326,5.0
-4.617402887586,11.0,-1.131701353439,56.10508296727188,5.0
-6.214234539027,11.0,-1.254079199495,15.178576673346537,5.0
-10.0,11.0,0.0,37.45631333440134,5.0
9.612429889265,-11.0,-4.258862271921,6.1900980524852995,5.0
11.0,-9.626665996311,-4.022071166777,4.355252012445557,5.0
1.220699174791,11.0,-8.065680653229,42.830795020488665,100.0
-0.058649594648,8.518189790613,-6.156280449557,18.16195170785206,100.0
4.98567685346,-11.0,-2.349858890743,13.235065599818801,5.0
3.596345435288,-11.0,-3.299745826092,8.599427393982362,5.0
5.156189874936,-11.0,-3.836398374364,6.1723097981117245,5.0
-2.827157405684,11.0,-8.270857257804,27.598034742739593,100.0
-6.531553759463,-9.353051751782,0.0,33.561799578849666,5.0
0.0,10.0,-2.5,14.590786147430961,5.0
1.370843685119,11.0,-3.424861094038,8.56554873581699,5.0
-10.0,-10.0,-2.5,13.134490110311983,5.0
2.229833222496,11.0,-5.017866522219,15.00997713400905,100.0
-0.356902797281,11.0,-4.957706133615,16.74977230328773,5.0
-5.0,11.0,0.0,53.57802713580613,5.0
11.0,-11.0,-3.9630375,7.013532174942733,5.0
-11.0,5.5,-14.2043,79.59814284672528,100.0
-8.158670993193,11.0,-1.652285218895,7.994769934425394,5.0
-6.859585970652,9.092574753123,0.0,11.702897382676108,5.0
-11.0,-5.5,-14.2043,58.16690976878183,100.0
-6.249370276227,-2.182178128947,-14.2043,50.73545255479275,100.0
-11.0,2.5,0.0,20.00101746114847,5.0
-4.991402457457,11.0,-5.691849439348,7.987896709579341,100.0
0.0,-10.0,-2.5,6.209446323133868,5.0
-0.427009185463,-8.319987007082,0.0,10.17524652870359,5.0
-8.165378837044,-8.348997184491,-2.931726543623,10.535469123995597,5.0
-9.284925197363,-6.550954257661,-5.634376482206,9.807773655981965,100.0
-6.81874080749,-4.403860148035,-5.548659955279,11.170028815924935,100.0
-8.175887781393,-11.0,-4.902273818577,7.104841773869027,5.0
-8.238149491415,-8.883964929677,-7.082323330982,16.650244764995133,100.0
-11.0,3.061289959016,-4.722960385982,0.9794754378989483,5.0
-2.988781061687,-6.180450155971,-14.2043,55.741765912543826,100.0
-3.419590360509,-11.0,-10.495759940342,53.675551641522794,100.0
4.262272895827,11.0,-10.087379739407,52.69113771652521,100.0
7.5,-11.0,0.0,9.098065891928675,5.0
-11.0,1.460184340246,-3.405749207813,0.05225665411213308,5.0
-4.861300199347,-11.0,-8.128773288418,31.106754235623725,100.0
11.0,-3.759479822745,-2.688206375613,0.0005603182703823152,5.0
6.678353548244,-5.695694470177,-14.2043,22.991667787369504,100.0
-2.725601736431,11.0,-5.01758034325,9.745316161798463,100.0
11.0,-5.5,-14.2043,23.302488109802834,100.0
-11.0,-6.803980384254,-3.405376632242,0.4172022839646829,5.0
-11.0,9.503577547189,-3.863653014223,0.6147435633590764,5.0
-9.377054548459,11.0,-3.96457781054,0.7957870580608524,5.0
0.055766060012,-11.0,-2.380105690451,5.628476475786651,5.0
-1.697499176172,-11.0,-1.578624930089,10.864290250133239,5.0
7.459335037605,-11.0,-9.241478486314,23.275328990757174,100.0
7.610587109325,-11.0,-6.132876920548,5.785548612109838,100.0
8.274784049613,-11.0,-4.730999700288,4.3132757326608715,5.0
9.149415586122,-11.0,-5.504616194857,3.417414963598431,100.0
8.346064606517,-9.540158920519,-5.977530823368,4.8299179686553,100.0
-1.292592789087,-11.0,-3.118205323662,3.2140716786535335,5.0
-11.0,0.042767075013,-0.961080164308,1.6973753620484082,5.0
10.0,-5.0,0.0,0.015956020977806563,5.0
-5.647307551137,11.0,-3.974063136891,5.164044887289214,5.0
8.845249448613,-3.521693876247,0.0,7.434528613343116,5.0
11.0,11.0,-14.2043,57.06045852875966,100.0
8.310624939584,11.0,-10.358627322125,49.81169506560918,100.0
8.649882910214,8.305695759903,-14.2043,51.85183000699807,100.0
11.0,11.0,-11.278225,52.600793437026404,100.0
-11.0,-5.0,0.0,1.2489047760336833,5.0
-10.0,-5.0,0.0,2.8956826057290246,5.0
11.0,4.984037237135,-6.236064050739,16.179925390005565,100.0
8.518989522018,7.038356085407,-4.220620087458,7.595582639175325,5.0
11.0,6.703987851179,-4.685933748417,4.050053583165508,5.0
11.0,7.311375564511,-6.523081683804,17.15310980637712,100.0
11.0,-2.259573951156,-1.764045849067,0.09374708346404567,5.0
-11.0,0.627672100965,-5.036486363079,2.522704568225916,100.0
-11.0,-0.194141938803,-3.676927946101,0.09028430352096423,5.0
4.065926925388,-11.0,-4.417791199925,4.4279289243374755,5.0
6.635167161856,9.735710308602,0.0,7.084964615353091,5.0
6.775199571096,-11.0,-4.437999207313,5.377796557126375,5.0
-11.0,-1.596368890467,-4.629781464245,0.7603961530414789,5.0
4.064689204419,11.0,-4.624035920225,7.469002109452182,5.0
11.0,-7.928862370897,-3.226531751138,1.7842459499827628,5.0
-5.032791656587,11.0,-2.48581492163,11.421857045146483,5.0
11.0,4.957389342206,-0.991893918079,0.535414219708892,5.0
-8.353870953437,-9.072910785961,0.0,43.012151348865636,5.0
-7.5,-11.0,0.0,73.9369739568995,5.0
-6.83804450071,-11.0,-1.630875262073,34.20972338692815,5.0
-11.0,-4.558023840189,-1.126709997164,1.735584426073809,5.0
11.0,11.0,-3.9630375,3.0380595245070334,5.0
6.565167438162,11.0,-7.255969963766,34.1041599653885,100.0
11.0,-2.5,0.0,0.13352602441090225,5.0
11.0,-3.75,0.0,0.018852076899890834,5.0
-11.0,-11.0,-8.35215,24.19297566902429,100.0
7.707207654774,5.091140782994,0.0,21.614749078210696,5.0
6.387437320389,7.782732751264,0.0,21.392699329698527,5.0
-11.0,1.291841258309,-10.198229567323,50.138167728879836,100.0
-11.0,-3.75,0.0,4.3266146179640925,5.0
10.0,5.0,0.0,1.045742696058928,5.0
-9.765216133894,-3.398163136776,0.0,6.8155206794521455,5.0
11.0,5.5,-14.2043,40.027479881488,100.0
11.0,7.471163200698,-9.625160631983,40.01111470577325,100.0
9.297626641897,9.485348459146,-4.932164256349,10.953427913318007,5.0
11.0,11.0,-5.426075,10.814763192849913,100.0
11.0,9.700195356157,-4.060815154127,2.9171746598442776,5.0
11.0,5.268020447862,-4.038190666184,1.4809600211133231,5.0
0.040008046842,11.0,-2.591207638538,12.889286894950239,5.0
5.153197229182,8.247375703614,-1.932842737768,12.94429375335585,5.0
-11.0,-11.0,-1.25,21.801169855925203,5.0
11.0,-5.0,0.0,0.004030106702880803,5.0
11.0,-10.0,0.0,42.355940055073,5.0
-6.981864479038,-7.016489092917,0.0,11.537949798646377,5.0
-5.391708376511,-11.0,-1.108301907398,28.484117959490998,5.0
-3.770575156683,-11.0,-1.217378355183,39.95542072001444,5.0
11.0,-11.0,-8.35215,24.05849714139935,100.0
11.0,-11.0,-14.2043,43.9467406086745,100.0
-11.0,8.303172927535,-4.84573053263,1.7171348431566822,5.0
-11.0,9.084620290139,-6.771591972032,7.448493122528375,100.0
-4.394897771796,-11.0,-5.97523933096,13.286485763981402,100.0
4.94624240931,11.0,-3.695157456602,3.363322438619055,5.0
11.0,-11.0,-5.426075,4.319790261576167,100.0
9.216494946491,-11.0,-6.935418527612,9.151635708688211,100.0
8.120568275833,-11.0,-1.646931372793,9.236028212760223,5.0
-5.004869331643,-11.0,-2.430461480318,9.15170291104115,5.0
4.019528134765,11.0,-6.567882193515,39.133070231699755,100.0
-11.0,5.017127095492,-5.024416025301,0.7450235100641044,100.0
-8.907445924578,-11.0,-1.238302063823,50.53184996106293,5.0
-11.0,-9.541713761145,-1.124532227536,17.255689987599652,5.0
-10.0,-10.0,0.0,38.87562697354676,5.0
-7.756638251737,11.0,-5.001860580685,4.9997625005091795,100.0
1.780368099607,-11.0,-2.942312220621,7.834236977035789,5.0
-11.0,-11.0,0.0,16.081380381062502,5.0
-10.0,-11.0,0.0,61.08904760050033,5.0
-11.0,-10.0,0.0,10.6899418759036,5.0
11.0,-11.0,0.0,69.754475404307,5.0
10.0,-11.0,0.0,39.317606094129,5.0
-5.5,11.0,-14.2043,67.31543358284401,100.0
-11.0,11.0,0.0,40.475795285323,5.0
-11.0,10.0,0.0,14.8602868559365,5.0
11.0,11.0,0.0,6.1560636161007505,5.0
11.0,10.0,0.0,4.414072775466766,5.0
10.0,11.0,0.0,38.68603121030463,5.0
-7.597455795844,6.304467279791,0.0,26.180784270268738,5.0
-8.333875547916,-11.0,-2.955721540221,14.50005587000462,5.0
6.484513960064,9.751833184839,-4.143105295573,9.816783749983763,5.0
-2.5,-11.0,0.0,55.5545106789275,5.0
-11.0,-8.971931616628,-6.261873950724,9.920515510062353,100.0
-11.0,-11.0,-5.426075,6.731165590184029,100.0
-8.906593281653,-11.0,-7.065585042634,13.13368111328838,100.0
-9.364859641601,-9.618039024417,-4.865665810694,4.86963483437176,5.0
3.269020091904,-11.0,-1.604159757378,15.772091260399275,5.0
11.0,-6.171059076834,-3.176201655901,0.12817014267328705,5.0
-11.0,-8.75,0.0,12.9514927265372,5.0
-11.0,-8.158323382517,-1.695854082106,9.142350356865709,5.0
-9.856678652408,-8.405831232386,0.0,17.52698601478609,5.0
11.0,6.537738513925,-2.971721509717,0.3896531282774742,5.0
5.0,11.0,0.0,0.8559576211642199,5.0
5.038128196364,11.0,-0.958681845359,3.0134745995372714,5.0
11.0,6.25,0.0,2.2204420427396903,5.0
-7.948018982027,-7.191070456109,-14.2043,56.5549255238942,100.0
-11.0,-11.0,-14.2043,52.1609502577335,100.0
-11.0,-8.25,-14.2043,55.183994009014,100.0
9.647941014343,-1.586541540018,0.0,0.24492194081317223,5.0
-8.956689467566,-3.966250247471,-4.038714710799,2.648416497895214,5.0
-6.661765450296,-11.0,-6.823851957294,17.810492222540002,100.0
3.75,-11.0,0.0,23.347463576878003,5.0
7.93900666287,11.0,-4.950830994945,13.146704401373789,5.0
9.046092694835,11.0,-6.949666882726,25.6003953642499,100.0
-1.940617116642,-6.392483771098,-5.044622590167,4.584658930789682,100.0
8.75,-11.0,0.0,10.304340996738274,5.0
11.0,7.5,0.0,10.335854308324851,5.0
11.0,8.75,0.0,8.943011413750575,5.0
11.0,4.977178311061,-2.530976649591,0.0919523774294253,5.0
-11.0,5.108956209955,-2.461737708954,0.027467300308702137,5.0
-11.0,-8.131126991718,-4.706194924091,2.188627539392596,5.0
-11.0,-6.356882980882,-6.028575390607,10.3553318782313,100.0
-11.0,-8.556052584322,-3.352803522645,1.4084165712557144,5.0
-3.75,11.0,0.0,91.75980124038276,5.0
-3.416887640025,9.638570557224,0.0,44.51845325870364,5.0
-11.0,0.0,-14.2043,66.46662251001574,100.0
11.0,-6.375390656627,-4.710013492459,1.2207219888288854,5.0
